CustomerID,Churn,Friction_Cluster,Friction_Segment,Explorer_Cluster,Explorer_Segment,Timing_Cluster,Timing_Segment
17928,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16261,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17883,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
14619,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13995,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16643,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14246,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
18040,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16837,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
15119,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16325,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14924,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15109,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16623,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12999,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12717,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13962,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
18036,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14958,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13562,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15775,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17054,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17268,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13548,1,0,High-Support,1,Broad-Explorer,1,Weekend-Shopper
13508,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
12447,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
13570,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
13232,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
18129,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
13632,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
15665,1,0,High-Support,1,Broad-Explorer,1,Weekend-Shopper
17550,1,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
15655,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
14286,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
16188,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12656,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15214,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17574,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15737,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18080,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14311,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
14339,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
12982,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12701,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12596,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14273,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12363,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13549,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15414,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13203,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14628,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14326,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15935,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13655,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12910,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13577,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15251,0,2,Serial-Canceller,0,Focused-Buyer,0,Weekday-Shopper
14111,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17160,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
16172,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17972,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12463,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14844,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17278,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15212,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
16729,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14998,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13484,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16697,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14931,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18236,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13740,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16454,0,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
15230,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15134,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16309,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13544,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
14262,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13134,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17589,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
16097,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13122,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16966,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17746,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
16175,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14834,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16348,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
15147,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16131,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15813,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17058,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17704,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16933,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13772,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
16249,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14198,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13989,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17930,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14154,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14482,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14163,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14105,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17601,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17142,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13811,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12457,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15135,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16806,1,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
13952,1,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13120,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12769,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13516,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14323,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18079,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
12639,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14700,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15027,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17367,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18213,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
17029,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
13220,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15985,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
16193,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
15172,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13692,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
15745,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
17582,1,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
13474,1,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
17697,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
16639,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16947,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15491,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16617,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15265,1,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
16226,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18009,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16399,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
14623,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
15625,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18064,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15508,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16628,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13647,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15594,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13479,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13735,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
13376,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15717,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13719,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16633,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13101,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15225,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14152,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12733,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15436,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
17217,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17734,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14905,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14148,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16103,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14626,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14868,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
18246,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13485,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15517,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17115,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17120,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16611,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15912,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12506,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12670,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17588,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14759,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
16185,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13505,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
13389,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12354,1,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17631,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17061,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17718,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17630,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13223,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16146,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17109,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16587,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12622,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16750,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13482,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14512,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17670,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16834,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15108,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16942,0,0,High-Support,1,Broad-Explorer,1,Weekend-Shopper
14640,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16823,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15237,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12573,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17854,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18220,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
17436,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16965,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12840,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15891,1,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
17187,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13637,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17991,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16418,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16099,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15768,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16637,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14240,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15143,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13229,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14973,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14271,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15952,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
16227,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17893,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14022,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15210,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16370,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
15376,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
14655,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17615,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16055,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14149,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
17501,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14191,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
13282,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15582,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16230,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
18146,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15976,1,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17443,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12886,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17974,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13524,0,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
17955,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15128,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16610,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17394,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14173,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16258,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14948,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17384,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
16990,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13762,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
12593,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14340,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17429,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13711,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14515,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16457,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17527,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14199,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13888,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14423,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14697,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17522,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13867,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17624,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14393,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17578,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13450,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
17423,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18241,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15668,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16319,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15757,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17174,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13365,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
18227,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14145,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18235,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13741,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12394,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16832,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15258,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15552,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18170,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13723,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14005,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15561,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16121,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
18142,1,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
13642,1,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
15117,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13561,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
15704,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
16007,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
16232,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
17410,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13835,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
13427,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
14353,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
12700,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
13003,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16756,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13492,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16440,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
18120,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12355,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17723,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14699,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12821,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13055,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13320,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16357,0,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
18242,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15865,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17597,1,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14397,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13242,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12684,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14288,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15063,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12592,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14591,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
13990,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12749,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
16320,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14691,0,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
16229,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14920,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17489,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13404,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15729,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16644,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14731,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14277,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
15187,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13052,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18133,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
17664,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14649,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13235,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14883,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12976,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14681,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14421,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16116,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14988,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15489,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14364,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16006,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16184,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17932,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
18221,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12590,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14853,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17658,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17764,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14651,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
14000,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13601,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
12757,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17970,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12770,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15826,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15907,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
12695,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14342,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14873,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14689,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
15440,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
16076,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15333,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
16283,0,0,High-Support,1,Broad-Explorer,1,Weekend-Shopper
17263,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
16877,0,0,High-Support,1,Broad-Explorer,1,Weekend-Shopper
12674,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16642,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12871,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14038,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14489,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14888,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17190,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13456,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17898,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13976,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16139,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15730,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16266,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15123,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17505,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12690,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16446,0,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
17556,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14583,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
